Annotation Symbol,Brain_female,Brain_male,Carcass_female,Carcass_male,Eye_female,Eye_male,MTube_fem,MTube_male,SGland_female,SGland_male
CG7772,16.0,17.0,17.0,31.0,21.0,26.0,22.0,25.0,13.0,21.0
CG33180,30.0,34.0,9.9,9.1,13.0,14.0,7.7,8.0,10.0,8.1
CG30195,0.2,0.2,0.6,0.6,0.4,0.6,0.1,0.1,0.0,0.3
CG13139,0.6,0.4,9.2,14.0,28.0,29.0,1.6,0.8,2.7,8.2
CG44153,6.0,6.9,0.2,0.2,0.6,0.6,0.1,0.1,0.1,0.1
CG45060,0.0,0.0,0.2,0.3,0.0,0.0,2.4,1.3,0.0,0.2
CG9441,10.0,10.0,24.0,35.0,131.0,122.0,0.6,0.3,2.1,9.1
CG12749,5.2,5.3,10.0,6.3,7.0,6.8,9.4,10.0,12.0,11.0
CG5548,20.0,19.0,73.0,81.0,31.0,27.0,53.0,44.0,20.0,36.0
CG13992,0.0,0.0,0.6,0.0,0.0,0.0,0.1,0.1,1.0,0.0
CG11437,0.6,0.8,4.8,5.3,1.5,1.3,0.0,0.2,0.3,0.7
CG4933,3.4,3.2,4.9,5.0,6.0,6.5,8.6,8.1,5.9,6.4
CG4798,6.9,7.3,13.0,10.0,13.0,14.0,12.0,11.0,39.0,44.0
CG6098,3.3,3.3,1.7,1.5,2.1,2.2,1.0,1.2,2.4,1.5
CG4432,2.4,1.6,28.0,33.0,12.0,12.0,11.0,11.0,11.0,21.0
CG11263,0.4,0.6,1.3,0.1,0.3,0.4,0.1,0.0,2.6,0.2
CG11611,0.3,0.4,0.0,2.9,0.2,0.2,1.3,3.2,0.0,1.0
CG7016,0.4,0.2,12.0,11.0,17.0,13.0,0.1,0.2,0.4,2.2
CG33096,2.9,2.6,2.2,1.9,2.5,2.7,3.3,2.6,3.3,2.0
CG10522,0.1,0.2,1.1,0.2,0.1,0.1,0.3,0.2,3.0,0.2
CG32304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CG7978,12.0,13.0,11.0,12.0,6.5,6.0,8.2,7.2,9.1,13.0
CG5387,54.0,59.0,1.9,2.8,38.0,51.0,0.2,0.4,0.7,1.4
CG4058,23.0,23.0,3.2,6.7,30.0,37.0,0.0,0.3,0.4,1.9
CG12268,0.0,0.1,5.3,40.0,5.1,8.8,1.0,0.5,0.1,3.2
CG18130,0.0,0.0,0.0,0.6,0.1,0.2,0.0,0.4,0.0,0.1
CG15650,0.4,0.4,0.2,0.2,0.2,0.4,0.1,0.1,0.1,0.2
CG8679,3.1,3.5,2.5,2.2,2.5,2.8,1.5,1.6,3.8,3.0
CG9134,0.2,0.4,0.6,0.9,2.2,2.9,0.0,0.0,0.0,0.2
CG10129,0.0,0.1,0.5,0.0,0.0,0.0,0.1,0.0,4.3,0.0
CG4051,4.5,4.9,9.7,9.3,14.0,17.0,20.0,20.0,19.0,30.0
CG5484,6.7,6.5,16.0,12.0,12.0,9.6,16.0,18.0,32.0,29.0
CG17330,7.4,6.1,1.0,2.3,0.8,1.4,0.2,0.1,0.5,3.0
CG14107,0.0,0.1,0.1,0.0,0.2,0.3,0.0,0.0,0.0,0.0
CG14102,3.0,3.2,1.0,1.0,2.2,2.7,0.5,0.6,1.2,1.3
CG30045,0.0,0.0,0.2,0.2,0.6,1.3,0.0,0.0,0.0,0.0
CG33531,8.8,11.0,0.3,0.4,1.2,1.7,0.1,0.1,0.2,0.3
CG42374,2.8,3.4,4.2,3.3,6.1,6.0,6.2,7.6,5.2,5.4
CG13701,7.0,6.6,0.4,0.2,0.6,0.4,0.0,0.0,0.0,0.1
CG3760,8.7,7.9,20.0,14.0,17.0,11.0,15.0,14.0,25.0,21.0
CG31747,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
